0.3389152481591086,0.2445087399514685,0.606805718979038,0.35115101604941523,0.047044572330543,0.10362840326489604,0.02105697864744473,0.453649045034693,0.05767619163007469,0.3615407467624208
0.18151363056370587,0.15712160509745302,0.6279785131534735,0.010895933451062234,0.3372051937089638,0.5518696315038613,0.0013592523392450318,0.9667570354063216,0.18330772680915308,0.18528194345940588
0.3101671864679061,0.7980787629331356,0.10713833421980114,0.5570882529174174,0.3584526080152329,0.4989682587836901,0.6479259020839074,0.4004277728884824,0.2650109753125555,0.7571249045471046
0.8050033021477575,0.21236627464473035,0.02467562240682222,0.9036135798654528,0.02644089177452376,0.622823205961327,0.021838397363408826,0.5813283733581409,0.3269829723403705,0.062221000604960434
0.7229375143430444,0.1383760136465913,0.6245278119397952,0.477770488473573,0.05788431677641207,0.7788813362908573,0.09269156543390368,0.7105628615093644,0.20059939687992454,0.15125578660437486
0.3355192039935795,0.4253853183582146,0.17744908424657435,0.031454760167578484,0.4592240986381005,0.6835501490469551,0.9001230064105397,0.9356584835895548,0.9166333035792944,0.6241602788762026
0.20446305830426506,0.7244039124525853,0.4395933954783338,0.1165012430717385,0.32938612754563706,0.7061675158305364,0.6642876936917622,0.6486745110493395,0.5913406443422211,0.3095057759902268
0.6833619873392578,0.37836225731993,0.3595011433487854,0.2972730405846444,0.6022309516652865,0.10418393944864576,0.7673047937809594,0.7535392839178251,0.26547187188483945,0.4848062740990932
0.8725772113843494,0.3060496581868796,0.10716497541825598,0.3753623714044505,0.4564574964451847,0.8493816359184766,0.3449597371388742,0.7325048089884764,0.12868205424494586,0.4990872426724102
0.16293744431239932,0.3251744090114532,0.9596141252238248,0.1854386898414002,0.006975354514437449,0.1627489460611014,0.4258307200611372,0.7575036596189634,0.3014045865774733,0.955965345525035
0.5094914129239282,0.8998561892104832,0.33314974388352303,0.4982574418680912,0.4461386247718494,0.01076343853313233,0.507843164177089,0.3058008965908194,0.40754593977678577,0.9197002703487592
0.40494627546409584,0.19671081547190966,0.261404413255355,0.14635326125364725,0.448563270868484,0.4501263882422221,0.7286795164611058,0.3900154491310383,0.1558409520567729,0.12180003802531116
0.5142115083785584,0.06918478021761383,0.2725660439143844,0.3824764378784783,0.32500649203150456,0.22027039002403606,0.5922279570689871,0.1012762072423644,0.1415412315313561,0.0093887663912237
0.25375847976793325,0.6964268538936395,0.4656760867974366,0.34229504719813714,0.6020838097194687,0.15251803090300844,0.3500885906407402,0.5141680379254473,0.3842128054049565,0.7434840472425707
0.407690202635924,0.9929886395662052,0.4482083135979824,0.7818352486933556,0.5187708185409317,0.2783102272223334,0.1813059614056173,0.4269612321082077,0.8775282610333134,0.4901667657635194
0.7318848590400379,0.08919099224706165,0.2624522834217082,0.8070997610462392,0.4633537764186555,0.9584181210199434,0.5466965858361549,0.429585965881284,0.052750449107335576,0.5752277811741243
0.5226302196502127,0.24709182653290665,0.2373623525978283,0.19567909218678328,0.13240114725219465,0.29468079485278065,0.08079143095182513,0.47268672109331705,0.5926448275460748,0.366964459079672
0.2498403536466849,0.10187128572937648,0.3834014698126169,0.6092881392406941,0.7465338507704243,0.8056641948190545,0.23542819282116054,0.6368257932481387,0.09377905090932677,0.9259862599547536
0.3696078549997304,0.6384345972872388,0.5617876009783473,0.7461957071623394,0.08758369175834664,0.7592721953266471,0.17957102849818066,0.08261489816705593,0.3205867962576183,0.6764886892687898
0.22283921866548104,0.015112727387158654,0.08588515992235753,0.1069835170845251,0.16183524188612572,0.5472904880556028,0.4823312706192151,0.4076808360238795,0.5401886552962878,0.24027527151319705
0.09736819813532396,0.7424194504152083,0.7021737191356432,0.6008505200772963,0.10595817404248847,0.9928832936586284,0.8629801013925377,0.9653232525924871,0.013692601861242704,0.21824941188453792
0.9840059720509079,0.7515888812060104,0.34230300690086923,0.05354253843610923,0.4783332440755711,0.5668004809111991,0.19444873539314936,0.280231840294822,0.8518963061558907,0.5474471387831512
0.3685509830310776,0.7138959351543998,0.3881510444363489,0.08045893500514689,0.350846622130387,0.3099366627560977,0.06857671446399724,0.19378174161692802,0.5074564392444141,0.7341787922555365
0.5179198295264686,0.3141040658116024,0.05318851861247822,0.3662930997742085,0.21945816044317287,0.1222864306412389,0.20877582982890408,0.1409205351714921,0.5283232414460438,0.6977670342035488
0.2026787058331364,0.4889152162057653,0.6051642646542534,0.7836341720571103,0.2783913406976663,0.3184347008625269,0.28667192576314715,0.7086982913857811,0.3871163658544428,0.12319116221332252
0.7214131720345698,0.25692977461951805,0.192093468046599,0.16617227366737491,0.33444862619065785,0.22940125919491025,0.6917660195442545,0.13953230679030726,0.5375781516193158,0.777007550310802
0.6790421774261453,0.7028914071502828,0.5944622713805116,0.6287911010095861,0.24671990772097496,0.8214482242471209,0.912259296825582,0.8694228066700791,0.2850088263638537,0.09640181254736947
0.35798174529260396,0.4262857080502141,0.5395198547681951,0.11499221329706888,0.5599411032235274,0.9513868754093388,0.9803690258739616,0.8935537152808637,0.5669421529117827,0.253338892938475
0.01669425717044279,0.028736831149424564,0.4116422944027844,0.7298423740036937,0.588724602615645,0.26689335697484345,0.04807041828148555,0.052836423775885,0.6885164810853923,0.5393449584638182
0.8142544993107687,0.2905358313372431,0.7013722868553249,0.6389296068372734,0.03913718873864128,0.5049213219329374,0.2829350379065363,0.8643499972908213,0.5339847899788935,0.6153059451042568
